matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
ASpanFormer_indoor,face,Multi-PIE_genuine_7,227,227,1309,1309,1309,999,0.7632,True,0.7632,True,True,1.7601
DeepDetect,face,Multi-PIE_genuine_7,227,227,5600,11037,95,92,0.9684,True,0.9684,True,True,0.3605
LoFTR_indoor,face,Multi-PIE_genuine_8,036,036,1309,1309,1309,1227,0.9374,True,0.9374,True,True,0.6167
ORB,face,Multi-PIE_genuine_8,036,036,107,165,4,0,,False,,True,False,
SIFT,face,Multi-PIE_genuine_8,036,036,30,45,2,0,,False,,True,False,
SuperGlue,face,Multi-PIE_genuine_8,036,036,234,363,128,55,0.4297,False,0.4297,True,False,2.4345
SGMNet_root_SGM,face,Multi-PIE_genuine_8,036,036,2588,1968,958,551,0.5752,True,0.5752,True,True,1.4838
ASpanFormer_indoor,face,Multi-PIE_genuine_8,036,036,2563,2563,2563,2548,0.9941,True,0.9941,True,True,0.5493
DeepDetect,face,Multi-PIE_genuine_8,036,036,9922,15420,35,28,0.8000,True,0.8000,True,True,0.3932
LoFTR_indoor,face,Multi-PIE_genuine_9,246,246,2262,2262,2262,2214,0.9788,True,0.9788,True,True,0.7294
ORB,face,Multi-PIE_genuine_9,246,246,388,409,100,85,0.8500,True,0.8500,True,True,1.0238
SIFT,face,Multi-PIE_genuine_9,246,246,104,112,43,33,0.7674,True,0.7674,True,True,1.3851
SuperGlue,face,Multi-PIE_genuine_9,246,246,412,411,269,196,0.7286,True,0.7286,True,True,1.7226
SGMNet_root_SGM,face,Multi-PIE_genuine_9,246,246,2489,2368,1317,1129,0.8573,True,0.8573,True,True,0.9399
ASpanFormer_indoor,face,Multi-PIE_genuine_9,246,246,3760,3760,3760,3760,1.0000,True,1.0000,True,True,0.6337
DeepDetect,face,Multi-PIE_genuine_9,246,246,14339,14381,1056,1054,0.9981,True,0.9981,True,True,0.3327
LoFTR_indoor,face,Multi-PIE_impostor_0,247,019,331,331,331,86,0.2598,False,0.2598,False,True,2.4696
ORB,face,Multi-PIE_impostor_0,247,019,161,506,9,7,0.7778,True,0.7778,False,False,1.0628
SIFT,face,Multi-PIE_impostor_0,247,019,36,105,1,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_0,247,019,282,381,136,40,0.2941,False,0.2941,False,True,2.7981
SGMNet_root_SGM,face,Multi-PIE_impostor_0,247,019,2352,2153,46,9,0.1957,False,0.1957,False,True,1.2681
ASpanFormer_indoor,face,Multi-PIE_impostor_0,247,019,100,100,100,59,0.5900,True,0.5900,False,False,2.4706
DeepDetect,face,Multi-PIE_impostor_0,247,019,11129,17639,8,6,0.7500,True,0.7500,False,False,0.1627
LoFTR_indoor,face,Multi-PIE_impostor_1,195,002,92,92,92,12,0.1304,False,0.1304,False,True,2.1072
ORB,face,Multi-PIE_impostor_1,195,002,146,92,5,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_1,195,002,41,58,0,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_1,195,002,177,311,13,0,,False,,False,True,
SGMNet_root_SGM,face,Multi-PIE_impostor_1,195,002,4000,2724,19,9,0.4737,True,0.4737,False,False,1.2087
ASpanFormer_indoor,face,Multi-PIE_impostor_1,195,002,3,3,3,0,,False,,False,True,
DeepDetect,face,Multi-PIE_impostor_1,195,002,5883,11412,11,0,,False,,False,True,
LoFTR_indoor,face,Multi-PIE_impostor_2,147,036,263,263,263,35,0.1331,False,0.1331,False,True,2.0149
ORB,face,Multi-PIE_impostor_2,147,036,28,234,1,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_2,147,036,21,46,0,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_2,147,036,170,323,98,26,0.2653,False,0.2653,False,True,2.6789
SGMNet_root_SGM,face,Multi-PIE_impostor_2,147,036,3215,2432,47,10,0.2128,False,0.2128,False,True,0.7259
ASpanFormer_indoor,face,Multi-PIE_impostor_2,147,036,147,147,147,51,0.3469,False,0.3469,False,True,1.9876
DeepDetect,face,Multi-PIE_impostor_2,147,036,5423,10840,13,8,0.6154,True,0.6154,False,False,1.0211
LoFTR_indoor,face,Multi-PIE_impostor_3,014,244,11,11,11,7,0.6364,True,0.6364,False,False,1.5291
ORB,face,Multi-PIE_impostor_3,014,244,328,801,6,4,0.6667,True,0.6667,False,False,0.0000
SIFT,face,Multi-PIE_impostor_3,014,244,81,159,1,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_3,014,244,404,433,8,5,0.6250,True,0.6250,False,False,0.8424
SGMNet_root_SGM,face,Multi-PIE_impostor_3,014,244,2688,2312,156,13,0.0833,False,0.0833,False,True,1.0624
ASpanFormer_indoor,face,Multi-PIE_impostor_3,014,244,8,8,8,5,0.6250,True,0.6250,False,False,0.6881
DeepDetect,face,Multi-PIE_impostor_3,014,244,13587,24254,16,0,,False,,False,True,
LoFTR_indoor,face,Multi-PIE_impostor_4,180,182,176,176,176,33,0.1875,False,0.1875,False,True,1.8308
ORB,face,Multi-PIE_impostor_4,180,182,228,127,11,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_4,180,182,64,32,0,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_4,180,182,231,261,47,17,0.3617,False,0.3617,False,True,2.2881
SGMNet_root_SGM,face,Multi-PIE_impostor_4,180,182,2778,2531,44,7,0.1591,False,0.1591,False,True,0.2514
ASpanFormer_indoor,face,Multi-PIE_impostor_4,180,182,56,56,56,24,0.4286,True,0.4286,False,False,1.3445
DeepDetect,face,Multi-PIE_impostor_4,180,182,8350,11271,9,7,0.7778,True,0.7778,False,False,2.1292
LoFTR_indoor,face,Multi-PIE_impostor_5,111,207,237,237,237,50,0.2110,False,0.2110,False,True,2.1201
ORB,face,Multi-PIE_impostor_5,111,207,502,142,41,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_5,111,207,92,70,5,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_5,111,207,359,459,118,27,0.2288,False,0.2288,False,True,2.0298
SGMNet_root_SGM,face,Multi-PIE_impostor_5,111,207,2474,2132,92,10,0.1087,False,0.1087,False,True,0.9053
ASpanFormer_indoor,face,Multi-PIE_impostor_5,111,207,102,102,102,43,0.4216,True,0.4216,False,False,1.2617
DeepDetect,face,Multi-PIE_impostor_5,111,207,14002,26310,15,8,0.5333,True,0.5333,False,False,1.1817
LoFTR_indoor,face,Multi-PIE_impostor_6,075,202,105,105,105,14,0.1333,False,0.1333,False,True,1.8052
ORB,face,Multi-PIE_impostor_6,075,202,232,122,20,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_6,075,202,68,37,0,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_6,075,202,333,278,55,14,0.2545,False,0.2545,False,True,1.9561
SGMNet_root_SGM,face,Multi-PIE_impostor_6,075,202,2528,1790,11,5,0.4545,True,0.4545,False,False,0.6402
ASpanFormer_indoor,face,Multi-PIE_impostor_6,075,202,11,11,11,8,0.7273,True,0.7273,False,False,1.2731
DeepDetect,face,Multi-PIE_impostor_6,075,202,14530,12667,7,0,,False,,False,True,
LoFTR_indoor,face,Multi-PIE_impostor_7,247,141,192,192,192,50,0.2604,False,0.2604,False,True,2.4780
ORB,face,Multi-PIE_impostor_7,247,141,106,27,5,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_7,247,141,40,12,1,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_7,247,141,233,141,76,22,0.2895,False,0.2895,False,True,2.6156
SGMNet_root_SGM,face,Multi-PIE_impostor_7,247,141,2609,3464,15,8,0.5333,True,0.5333,False,False,1.0480
ASpanFormer_indoor,face,Multi-PIE_impostor_7,247,141,93,93,93,48,0.5161,True,0.5161,False,False,1.8397
DeepDetect,face,Multi-PIE_impostor_7,247,141,9475,3650,15,13,0.8667,True,0.8667,False,False,1.9210
LoFTR_indoor,face,Multi-PIE_impostor_8,097,220,386,386,386,55,0.1425,False,0.1425,False,True,3.0511
ORB,face,Multi-PIE_impostor_8,097,220,422,232,6,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_8,097,220,140,58,3,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_8,097,220,434,296,84,14,0.1667,False,0.1667,False,True,2.2367
SGMNet_root_SGM,face,Multi-PIE_impostor_8,097,220,2313,2111,117,10,0.0855,False,0.0855,False,True,1.0811
ASpanFormer_indoor,face,Multi-PIE_impostor_8,097,220,266,266,266,71,0.2669,False,0.2669,False,True,2.1213
DeepDetect,face,Multi-PIE_impostor_8,097,220,16345,11196,26,16,0.6154,True,0.6154,False,False,2.0791
LoFTR_indoor,face,Multi-PIE_impostor_9,227,036,60,60,60,18,0.3000,False,0.3000,False,True,1.9410
ORB,face,Multi-PIE_impostor_9,227,036,63,160,0,0,,False,,False,True,
SIFT,face,Multi-PIE_impostor_9,227,036,40,49,3,0,,False,,False,True,
SuperGlue,face,Multi-PIE_impostor_9,227,036,289,281,70,19,0.2714,False,0.2714,False,True,2.1464
SGMNet_root_SGM,face,Multi-PIE_impostor_9,227,036,2238,2403,189,15,0.0794,False,0.0794,False,True,1.4481
ASpanFormer_indoor,face,Multi-PIE_impostor_9,227,036,50,50,50,23,0.4600,True,0.4600,False,False,1.2740
DeepDetect,face,Multi-PIE_impostor_9,227,036,10560,9442,63,0,,False,,False,True,
