matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
superglue,finger,FV-USM_genuine_9,013,013,173,189,3,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_9,013,013,1044,897,91,26,0.2857,False,0.2852,True,False,1.5359
aspanformer,finger,FV-USM_genuine_9,013,013,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_9,013,013,671,271,22,0,,False,,True,False,
loftr,finger,FV-USM_genuine_10,084,084,66,66,66,60,0.9091,True,0.9091,True,True,0.1230
orb,finger,FV-USM_genuine_10,084,084,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_10,084,084,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_10,084,084,171,155,20,11,0.5500,True,0.5396,True,True,1.6211
sgmnet,finger,FV-USM_genuine_10,084,084,1070,1090,410,91,0.2220,False,0.2187,True,False,1.7917
aspanformer,finger,FV-USM_genuine_10,084,084,4,4,4,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_10,084,084,308,215,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_11,092,092,75,75,75,62,0.8267,True,0.8267,True,True,1.4262
orb,finger,FV-USM_genuine_11,092,092,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_11,092,092,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_11,092,092,200,214,4,4,1.0000,True,0.9165,True,True,0.0000
sgmnet,finger,FV-USM_genuine_11,092,092,943,881,247,41,0.1660,False,0.1646,True,False,1.6692
aspanformer,finger,FV-USM_genuine_11,092,092,3,3,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_11,092,092,197,154,14,0,,False,,True,False,
loftr,finger,FV-USM_genuine_12,111,111,29,29,29,22,0.7586,True,0.7584,True,True,1.2890
orb,finger,FV-USM_genuine_12,111,111,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_12,111,111,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_12,111,111,223,214,6,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_12,111,111,934,679,41,10,0.2439,False,0.2396,True,False,1.3133
aspanformer,finger,FV-USM_genuine_12,111,111,1,1,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_12,111,111,272,263,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_13,068,068,426,426,426,426,1.0000,True,1.0000,True,True,0.1649
orb,finger,FV-USM_genuine_13,068,068,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_13,068,068,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_13,068,068,181,171,16,10,0.6250,True,0.6140,True,True,1.1240
sgmnet,finger,FV-USM_genuine_13,068,068,1035,842,466,159,0.3412,False,0.3378,True,False,1.7023
aspanformer,finger,FV-USM_genuine_13,068,068,14,14,14,14,1.0000,True,0.9950,True,True,0.1595
deepdetect,finger,FV-USM_genuine_13,068,068,2261,543,17,0,,False,,True,False,
loftr,finger,FV-USM_genuine_14,011,011,181,181,181,118,0.6519,True,0.6519,True,True,0.2630
orb,finger,FV-USM_genuine_14,011,011,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_14,011,011,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_14,011,011,201,155,0,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_14,011,011,909,948,115,23,0.2000,False,0.1959,True,False,1.9125
aspanformer,finger,FV-USM_genuine_14,011,011,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_14,011,011,455,347,14,11,0.7857,True,0.7857,True,True,1.5925
loftr,finger,FV-USM_genuine_15,074,074,585,585,585,583,0.9966,True,0.9966,True,True,0.2424
orb,finger,FV-USM_genuine_15,074,074,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_15,074,074,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_15,074,074,137,139,71,22,0.3099,False,0.2940,True,False,2.5425
sgmnet,finger,FV-USM_genuine_15,074,074,921,919,459,111,0.2418,False,0.2370,True,False,1.9068
aspanformer,finger,FV-USM_genuine_15,074,074,10,10,10,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_15,074,074,199,164,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_16,053,053,50,50,50,42,0.8400,True,0.8400,True,True,0.8621
orb,finger,FV-USM_genuine_16,053,053,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_16,053,053,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_16,053,053,200,184,7,4,0.5714,True,0.5237,True,True,0.0000
sgmnet,finger,FV-USM_genuine_16,053,053,915,661,144,36,0.2500,False,0.2500,True,False,1.4361
aspanformer,finger,FV-USM_genuine_16,053,053,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_16,053,053,1799,123,123,0,,False,,True,False,
loftr,finger,FV-USM_genuine_17,004,004,69,69,69,52,0.7536,True,0.7304,True,True,2.1263
orb,finger,FV-USM_genuine_17,004,004,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_17,004,004,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_17,004,004,158,183,25,10,0.4000,False,0.3785,True,False,2.2481
sgmnet,finger,FV-USM_genuine_17,004,004,938,888,206,56,0.2718,False,0.2668,True,False,1.8717
aspanformer,finger,FV-USM_genuine_17,004,004,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_17,004,004,259,592,11,11,1.0000,True,1.0000,True,True,0.0000
loftr,finger,FV-USM_genuine_18,004,004,84,84,84,59,0.7024,True,0.7024,True,True,1.3989
orb,finger,FV-USM_genuine_18,004,004,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_18,004,004,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_18,004,004,155,163,20,8,0.4000,False,0.3810,True,False,1.8265
sgmnet,finger,FV-USM_genuine_18,004,004,906,835,295,69,0.2339,False,0.2305,True,False,1.7949
aspanformer,finger,FV-USM_genuine_18,004,004,3,3,3,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_18,004,004,497,304,2,0,,False,,True,False,
loftr,finger,FV-USM_genuine_19,012,012,81,81,81,76,0.9383,True,0.9383,True,True,0.6890
orb,finger,FV-USM_genuine_19,012,012,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_19,012,012,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_19,012,012,168,141,9,5,0.5556,True,0.5179,True,True,0.4450
sgmnet,finger,FV-USM_genuine_19,012,012,1032,934,183,51,0.2787,False,0.2769,True,False,1.6293
aspanformer,finger,FV-USM_genuine_19,012,012,3,3,3,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_19,012,012,277,492,6,0,,False,,True,False,
loftr,finger,FV-USM_genuine_20,028,028,232,232,232,194,0.8362,True,0.8269,True,True,1.7243
orb,finger,FV-USM_genuine_20,028,028,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_20,028,028,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_20,028,028,175,197,43,18,0.4186,False,0.4126,True,False,1.7645
sgmnet,finger,FV-USM_genuine_20,028,028,891,688,136,40,0.2941,False,0.2941,True,False,1.4739
aspanformer,finger,FV-USM_genuine_20,028,028,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_20,028,028,197,160,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_21,029,029,282,282,282,247,0.8759,True,0.8759,True,True,1.1225
orb,finger,FV-USM_genuine_21,029,029,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_21,029,029,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_21,029,029,124,127,60,20,0.3333,False,0.3217,True,False,2.1949
sgmnet,finger,FV-USM_genuine_21,029,029,708,727,287,87,0.3031,False,0.2988,True,False,1.7872
aspanformer,finger,FV-USM_genuine_21,029,029,18,18,18,18,1.0000,True,0.9987,True,True,0.0706
deepdetect,finger,FV-USM_genuine_21,029,029,109,93,3,0,,False,,True,False,
loftr,finger,FV-USM_genuine_22,063,063,162,162,162,145,0.8951,True,0.8951,True,True,0.4237
orb,finger,FV-USM_genuine_22,063,063,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_22,063,063,0,1,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_22,063,063,122,139,15,8,0.5333,True,0.5164,True,True,1.3824
sgmnet,finger,FV-USM_genuine_22,063,063,880,907,406,122,0.3005,False,0.2975,True,False,1.7001
aspanformer,finger,FV-USM_genuine_22,063,063,14,14,14,14,1.0000,True,0.9950,True,True,0.1395
deepdetect,finger,FV-USM_genuine_22,063,063,105,211,3,0,,False,,True,False,
loftr,finger,FV-USM_genuine_23,075,075,134,134,134,105,0.7836,True,0.7836,True,True,1.1553
orb,finger,FV-USM_genuine_23,075,075,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_23,075,075,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_23,075,075,144,140,5,4,0.8000,True,0.7332,True,True,0.0000
sgmnet,finger,FV-USM_genuine_23,075,075,824,795,384,93,0.2422,False,0.2388,True,False,1.7819
aspanformer,finger,FV-USM_genuine_23,075,075,4,4,4,4,1.0000,True,0.9165,True,True,0.0000
deepdetect,finger,FV-USM_genuine_23,075,075,401,801,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_24,004,004,36,36,36,28,0.7778,True,0.7767,True,True,1.5257
orb,finger,FV-USM_genuine_24,004,004,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_24,004,004,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_24,004,004,153,206,38,16,0.4211,False,0.4200,True,False,1.3971
sgmnet,finger,FV-USM_genuine_24,004,004,811,952,199,36,0.1809,False,0.1792,True,False,1.6939
aspanformer,finger,FV-USM_genuine_24,004,004,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_24,004,004,143,195,14,14,1.0000,True,1.0000,True,True,0.1275
loftr,finger,FV-USM_genuine_25,070,070,456,456,456,455,0.9978,True,0.9978,True,True,0.1863
orb,finger,FV-USM_genuine_25,070,070,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_25,070,070,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_25,070,070,161,150,35,13,0.3714,False,0.3620,True,False,1.8748
sgmnet,finger,FV-USM_genuine_25,070,070,935,948,399,123,0.3083,False,0.3060,True,False,1.6473
aspanformer,finger,FV-USM_genuine_25,070,070,10,10,10,10,1.0000,True,0.9823,True,True,0.1145
deepdetect,finger,FV-USM_genuine_25,070,070,556,563,12,12,1.0000,True,1.0000,True,True,0.4781
loftr,finger,FV-USM_genuine_26,025,025,36,36,36,33,0.9167,True,0.9167,True,True,0.1175
orb,finger,FV-USM_genuine_26,025,025,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_26,025,025,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_26,025,025,192,236,0,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_26,025,025,1152,964,33,10,0.3030,False,0.2977,True,False,1.2725
aspanformer,finger,FV-USM_genuine_26,025,025,1,1,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_26,025,025,724,452,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_27,089,089,102,102,102,99,0.9706,True,0.9706,True,True,0.1267
orb,finger,FV-USM_genuine_27,089,089,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_27,089,089,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_27,089,089,166,165,15,7,0.4667,False,0.4426,True,False,1.7069
sgmnet,finger,FV-USM_genuine_27,089,089,1017,989,370,79,0.2135,False,0.2106,True,False,1.7794
aspanformer,finger,FV-USM_genuine_27,089,089,4,4,4,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_27,089,089,151,160,4,0,,False,,True,False,
loftr,finger,FV-USM_genuine_28,081,081,494,494,494,462,0.9352,True,0.9352,True,True,0.3557
orb,finger,FV-USM_genuine_28,081,081,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_28,081,081,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_28,081,081,145,116,72,25,0.3472,False,0.3436,True,False,1.7098
sgmnet,finger,FV-USM_genuine_28,081,081,718,701,253,68,0.2688,False,0.2682,True,False,1.5452
aspanformer,finger,FV-USM_genuine_28,081,081,132,132,132,129,0.9773,True,0.9773,True,True,0.1686
deepdetect,finger,FV-USM_genuine_28,081,081,297,320,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_29,088,088,303,303,303,279,0.9208,True,0.9208,True,True,1.2029
orb,finger,FV-USM_genuine_29,088,088,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_29,088,088,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_29,088,088,132,181,57,21,0.3684,False,0.3604,True,False,1.9302
sgmnet,finger,FV-USM_genuine_29,088,088,1072,955,245,70,0.2857,False,0.2809,True,False,1.8425
aspanformer,finger,FV-USM_genuine_29,088,088,324,324,324,318,0.9815,True,0.9815,True,True,0.2926
deepdetect,finger,FV-USM_genuine_29,088,088,964,790,10,0,,False,,True,False,
loftr,finger,FV-USM_genuine_30,068,068,142,142,142,123,0.8662,True,0.8662,True,True,0.1956
orb,finger,FV-USM_genuine_30,068,068,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_30,068,068,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_30,068,068,163,159,2,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_30,068,068,987,805,159,38,0.2390,False,0.2368,True,False,1.6884
aspanformer,finger,FV-USM_genuine_30,068,068,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_30,068,068,1964,449,143,0,,False,,True,False,
loftr,finger,FV-USM_genuine_31,053,053,114,114,114,72,0.6316,True,0.6231,True,True,1.7694
orb,finger,FV-USM_genuine_31,053,053,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_31,053,053,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_31,053,053,209,244,51,21,0.4118,False,0.4037,True,False,1.8835
sgmnet,finger,FV-USM_genuine_31,053,053,950,692,121,45,0.3719,False,0.3699,True,False,1.6084
aspanformer,finger,FV-USM_genuine_31,053,053,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_31,053,053,303,38,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_32,028,028,38,38,38,31,0.8158,True,0.8078,True,True,1.6957
orb,finger,FV-USM_genuine_32,028,028,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_32,028,028,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_32,028,028,150,130,52,22,0.4231,False,0.4159,True,False,1.8371
sgmnet,finger,FV-USM_genuine_32,028,028,857,685,120,34,0.2833,False,0.2794,True,False,1.7784
aspanformer,finger,FV-USM_genuine_32,028,028,5,5,5,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_32,028,028,204,46,2,0,,False,,True,False,
loftr,finger,FV-USM_genuine_33,056,056,128,128,128,127,0.9922,True,0.9922,True,True,0.1284
orb,finger,FV-USM_genuine_33,056,056,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_33,056,056,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_33,056,056,194,212,20,9,0.4500,False,0.4339,True,False,1.7472
sgmnet,finger,FV-USM_genuine_33,056,056,964,627,120,30,0.2500,False,0.2453,True,False,1.8768
aspanformer,finger,FV-USM_genuine_33,056,056,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_33,056,056,341,105,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_34,074,074,121,121,121,89,0.7355,True,0.7355,True,True,1.1882
orb,finger,FV-USM_genuine_34,074,074,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_34,074,074,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_34,074,074,148,145,96,24,0.2500,False,0.2466,True,False,1.7742
sgmnet,finger,FV-USM_genuine_34,074,074,785,879,222,64,0.2883,False,0.2836,True,False,1.8289
aspanformer,finger,FV-USM_genuine_34,074,074,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_34,074,074,155,317,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_35,035,035,110,110,110,94,0.8545,True,0.8545,True,True,1.0459
orb,finger,FV-USM_genuine_35,035,035,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_35,035,035,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_35,035,035,137,110,16,7,0.4375,False,0.4082,True,False,2.0333
sgmnet,finger,FV-USM_genuine_35,035,035,731,627,231,51,0.2208,False,0.2190,True,False,1.6603
aspanformer,finger,FV-USM_genuine_35,035,035,8,8,8,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_35,035,035,390,99,22,0,,False,,True,False,
loftr,finger,FV-USM_genuine_36,101,101,44,44,44,30,0.6818,True,0.6818,True,True,1.1608
orb,finger,FV-USM_genuine_36,101,101,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_36,101,101,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_36,101,101,127,138,28,11,0.3929,False,0.3775,True,False,2.0333
sgmnet,finger,FV-USM_genuine_36,101,101,836,841,248,73,0.2944,False,0.2927,True,False,1.6151
aspanformer,finger,FV-USM_genuine_36,101,101,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_36,101,101,124,174,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_37,108,108,156,156,156,135,0.8654,True,0.8654,True,True,1.2056
orb,finger,FV-USM_genuine_37,108,108,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_37,108,108,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_37,108,108,180,202,21,9,0.4286,False,0.4047,True,False,2.1658
sgmnet,finger,FV-USM_genuine_37,108,108,649,649,199,41,0.2060,False,0.2060,True,False,1.4334
aspanformer,finger,FV-USM_genuine_37,108,108,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_37,108,108,151,88,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_38,001,001,174,174,174,141,0.8103,True,0.8103,True,True,0.2703
orb,finger,FV-USM_genuine_38,001,001,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_38,001,001,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_38,001,001,153,132,25,9,0.3600,False,0.3398,True,False,2.1736
sgmnet,finger,FV-USM_genuine_38,001,001,810,812,275,47,0.1709,False,0.1683,True,False,1.8105
aspanformer,finger,FV-USM_genuine_38,001,001,7,7,7,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_38,001,001,359,200,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_39,095,095,18,18,18,17,0.9444,True,0.9427,True,True,0.1082
orb,finger,FV-USM_genuine_39,095,095,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_39,095,095,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_39,095,095,204,219,1,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_39,095,095,895,826,141,30,0.2128,False,0.2113,True,False,1.6421
aspanformer,finger,FV-USM_genuine_39,095,095,3,3,3,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_39,095,095,393,499,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_40,101,101,207,207,207,198,0.9565,True,0.9565,True,True,0.1454
orb,finger,FV-USM_genuine_40,101,101,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_40,101,101,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_40,101,101,123,143,18,9,0.5000,True,0.4881,True,True,1.2600
sgmnet,finger,FV-USM_genuine_40,101,101,799,600,117,32,0.2735,False,0.2717,True,False,1.6319
aspanformer,finger,FV-USM_genuine_40,101,101,7,7,7,7,1.0000,True,0.9583,True,True,0.1010
deepdetect,finger,FV-USM_genuine_40,101,101,367,242,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_41,020,020,128,128,128,110,0.8594,True,0.8594,True,True,1.0461
orb,finger,FV-USM_genuine_41,020,020,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_41,020,020,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_41,020,020,163,166,88,24,0.2727,False,0.2637,True,False,2.1728
sgmnet,finger,FV-USM_genuine_41,020,020,1214,1251,584,174,0.2979,False,0.2943,True,False,1.7472
aspanformer,finger,FV-USM_genuine_41,020,020,74,74,74,73,0.9865,True,0.9865,True,True,0.1852
deepdetect,finger,FV-USM_genuine_41,020,020,1086,948,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_42,087,087,152,152,152,86,0.5658,True,0.5505,True,True,2.0475
orb,finger,FV-USM_genuine_42,087,087,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_42,087,087,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_42,087,087,135,165,4,4,1.0000,True,0.9165,True,True,0.0000
sgmnet,finger,FV-USM_genuine_42,087,087,895,942,39,9,0.2308,False,0.2253,True,False,1.1548
aspanformer,finger,FV-USM_genuine_42,087,087,2,2,0,0,,False,,True,False,
